.069431844202973769, .5, .5, .5, .5, .5, .5, .5, .1739274225687206
.1127016653792583, .21132486540518713, .5, .5, .5, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .21132486540518713, .5, .5, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .21132486540518713, .5, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .21132486540518713, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .21132486540518713, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .5, .21132486540518713, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .5, .5, .21132486540518713, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, -1.9444444444443922
.1127016653792583, .5, .5, .5, .5, .5, .5, .78867513459481287, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .5, .78867513459481287, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .5, .78867513459481287, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .5, .78867513459481287, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .5, .78867513459481287, .5, .5, .5, .5, .13888888888888518
.1127016653792583, .5, .78867513459481287, .5, .5, .5, .5, .5, .13888888888888518
.1127016653792583, .78867513459481287, .5, .5, .5, .5, .5, .5, .13888888888888518
.21132486540518713, .1127016653792583, .5, .5, .5, .5, .5, .5, .13888888888888518
.21132486540518713, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .21132486540518713, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .21132486540518713, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, -1.7499999999999574
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .78867513459481287, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .78867513459481287, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .5, .78867513459481287, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .5, .78867513459481287, .5, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .5, .78867513459481287, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .21132486540518713, .78867513459481287, .5, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .5, .1127016653792583, .5, .5, .5, .5, .5, .13888888888888518
.21132486540518713, .5, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .21132486540518713, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .5, -1.7499999999999574
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .78867513459481287, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .78867513459481287, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .5, .78867513459481287, .5, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .5, .78867513459481287, .5, .5, .5, .12499999999999695
.21132486540518713, .5, .21132486540518713, .78867513459481287, .5, .5, .5, .5, .12499999999999695
.21132486540518713, .5, .5, .1127016653792583, .5, .5, .5, .5, .13888888888888518
