.069431844202973769, .5, .5, .5, .5, .5, .5, .5, .5, .5, .17392742256873908
.1127016653792583, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .5, -2.500000000000199
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .13888888888889994
.1127016653792583, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888889994
.21132486540518713, .1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888889994
.21132486540518713, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .12500000000001024
.21132486540518713, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .12500000000001024
.21132486540518713, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .12500000000001024
.21132486540518713, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .12500000000001024
