.069431844202973769, .5, .5, .5, .5, .5, .5, .17392742256872201
.1127016653792583, .21132486540518713, .5, .5, .5, .5, .5, .13888888888888631
.1127016653792583, .5, .21132486540518713, .5, .5, .5, .5, .13888888888888631
.1127016653792583, .5, .5, .21132486540518713, .5, .5, .5, .13888888888888631
.1127016653792583, .5, .5, .5, .21132486540518713, .5, .5, .13888888888888631
.1127016653792583, .5, .5, .5, .5, .21132486540518713, .5, .13888888888888631
.1127016653792583, .5, .5, .5, .5, .5, .21132486540518713, .13888888888888631
.1127016653792583, .5, .5, .5, .5, .5, .5, -1.6666666666666357
.1127016653792583, .5, .5, .5, .5, .5, .78867513459481287, .13888888888888631
.1127016653792583, .5, .5, .5, .5, .78867513459481287, .5, .13888888888888631
.1127016653792583, .5, .5, .5, .78867513459481287, .5, .5, .13888888888888631
.1127016653792583, .5, .5, .78867513459481287, .5, .5, .5, .13888888888888631
.1127016653792583, .5, .78867513459481287, .5, .5, .5, .5, .13888888888888631
.1127016653792583, .78867513459481287, .5, .5, .5, .5, .5, .13888888888888631
.21132486540518713, .1127016653792583, .5, .5, .5, .5, .5, .13888888888888631
.21132486540518713, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .21132486540518713, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, -1.4999999999999758
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .78867513459481287, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .5, .78867513459481287, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .5, .78867513459481287, .5, .5, .12499999999999797
.21132486540518713, .21132486540518713, .5, .78867513459481287, .5, .5, .5, .12499999999999797
.21132486540518713, .21132486540518713, .78867513459481287, .5, .5, .5, .5, .12499999999999797
.21132486540518713, .5, .1127016653792583, .5, .5, .5, .5, .13888888888888631
.21132486540518713, .5, .21132486540518713, .21132486540518713, .5, .5, .5, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .21132486540518713, .5, .5, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .5, .21132486540518713, .5, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .21132486540518713, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, -1.4999999999999758
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .78867513459481287, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .5, .78867513459481287, .5, .12499999999999797
.21132486540518713, .5, .21132486540518713, .5, .78867513459481287, .5, .5, .12499999999999797
.21132486540518713, .5, .21132486540518713, .78867513459481287, .5, .5, .5, .12499999999999797
.21132486540518713, .5, .5, .1127016653792583, .5, .5, .5, .13888888888888631
.21132486540518713, .5, .5, .21132486540518713, .21132486540518713, .5, .5, .12499999999999797
.21132486540518713, .5, .5, .21132486540518713, .5, .21132486540518713, .5, .12499999999999797
.21132486540518713, .5, .5, .21132486540518713, .5, .5, .21132486540518713, .12499999999999797
.21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, -1.4999999999999758
